closetime,openprice,highprice,lowprice,closeprice,volume,datetime,averageprice,updown
1505559600,413000,413000,387500,390409,3021.049,2017-09-16 20:00:00,400250.0,2
1505563200,391900,408000,390409,402399,1960.5096,2017-09-16 21:00:00,399204.5,2
1505566800,402399,402500,386100,386100,1455.0127,2017-09-16 22:00:00,394300.0,2
1505570400,386881,398900,375460,392359,1873.8564,2017-09-16 23:00:00,387180.0,1
1505574000,392359,405500,390010,398214,1160.0739,2017-09-17 00:00:00,397755.0,2
1505577600,395500,401766,389070,391990,970.306,2017-09-17 01:00:00,395418.0,1
1505581200,391220,400000,390910,397999,702.02386,2017-09-17 02:00:00,395455.0,1
1505584800,397999,400000,393330,400000,278.99957,2017-09-17 03:00:00,396665.0,1
1505588400,398920,410000,397730,406900,394.6682,2017-09-17 04:00:00,403865.0,2
1505592000,407742,407899,398870,405990,266.11005,2017-09-17 05:00:00,403384.5,1
1505595600,405990,407700,403235,404887,154.03604,2017-09-17 06:00:00,405467.5,2
1505599200,404887,409900,400000,407380,269.3016,2017-09-17 07:00:00,404950.0,1
1505602800,407380,414500,405940,410475,508.29462,2017-09-17 08:00:00,410220.0,2
1505606400,410475,411000,405681,405795,445.27402,2017-09-17 09:00:00,408340.5,2
1505610000,405795,406060,400000,404000,508.1563,2017-09-17 10:00:00,403030.0,2
1505613600,404000,404000,395000,397500,636.725,2017-09-17 11:00:00,399500.0,2
1505617200,397977,401792,393987,397963,659.0887,2017-09-17 12:00:00,397889.5,2
1505620800,398799,399899,394990,397400,377.57126,2017-09-17 13:00:00,397444.5,2
1505624400,397300,398079,390590,395400,380.93372,2017-09-17 14:00:00,394334.5,2
1505628000,394578,395400,392200,392600,305.38538,2017-09-17 15:00:00,393800.0,2
1505631600,392609,394498,390500,392146,258.73453,2017-09-17 16:00:00,392499.0,2
1505635200,391999,393755,384806,384999,384.20978,2017-09-17 17:00:00,389280.5,2
1505638800,384999,390578,381214,389900,991.7007,2017-09-17 18:00:00,385896.0,1
1505642400,389900,397335,387050,394800,643.52435,2017-09-17 19:00:00,392192.5,1
1505646000,394897,398999,391998,393350,464.75174,2017-09-17 20:00:00,395498.5,2
1505649600,393350,395120,388000,389800,659.4835,2017-09-17 21:00:00,391560.0,2
1505653200,389899,393557,388801,390500,277.366,2017-09-17 22:00:00,391179.0,1
1505656800,390500,404000,389100,402200,1368.7762,2017-09-17 23:00:00,396550.0,1
1505660400,402200,408800,399032,401640,1228.7002,2017-09-18 00:00:00,403916.0,2
1505664000,401640,407750,399500,404654,1123.4517,2017-09-18 01:00:00,403625.0,1
1505667600,404221,409990,403000,408000,1631.9589,2017-09-18 02:00:00,406495.0,1
1505671200,407995,415000,407100,412173,1479.8121,2017-09-18 03:00:00,411050.0,2
1505674800,412173,415080,405570,407800,894.31915,2017-09-18 04:00:00,410325.0,2
1505678400,408736,412712,407789,409358,404.98282,2017-09-18 05:00:00,410250.5,1
1505682000,408859,413730,408771,409900,324.09598,2017-09-18 06:00:00,411250.5,2
1505685600,410100,410271,403050,405010,345.06357,2017-09-18 07:00:00,406660.5,2
1505689200,405280,408220,402770,403600,226.25995,2017-09-18 08:00:00,405495.0,2
1505692800,403744,404300,400110,401879,309.2345,2017-09-18 09:00:00,402205.0,1
1505696400,401000,408000,401000,407970,589.9273,2017-09-18 10:00:00,404500.0,1
1505700000,408000,412214,406510,410000,1010.4893,2017-09-18 11:00:00,409362.0,1
1505703600,410100,415640,410100,414212,1307.5266,2017-09-18 12:00:00,412870.0,2
1505707200,414400,414999,410000,412000,637.52423,2017-09-18 13:00:00,412499.5,1
1505710800,411990,414000,411100,412603,561.29706,2017-09-18 14:00:00,412550.0,1
1505714400,412603,423000,412220,423000,1572.7134,2017-09-18 15:00:00,417610.0,1
1505718000,422983,430150,420560,430150,1812.9718,2017-09-18 16:00:00,425355.0,1
1505721600,430300,439277,428000,430800,2331.8984,2017-09-18 17:00:00,433638.5,2
1505725200,431000,434000,427622,433293,1400.9705,2017-09-18 18:00:00,430811.0,1
1505728800,433011,436500,425150,426093,1328.4501,2017-09-18 19:00:00,430825.0,2
1505732400,426099,431201,420540,430800,1548.9006,2017-09-18 20:00:00,425870.5,1
1505736000,430585,433560,428000,430000,1070.8136,2017-09-18 21:00:00,430780.0,1
1505739600,430050,441870,429300,439499,1595.745,2017-09-18 22:00:00,435585.0,1
1505743200,439499,445200,437800,443900,1332.2725,2017-09-18 23:00:00,441500.0,1
1505746800,443900,447999,438140,438997,1342.9933,2017-09-19 00:00:00,443069.5,2
1505750400,438500,443480,435689,439174,805.20105,2017-09-19 01:00:00,439584.5,2
1505754000,439174,439914,434180,436470,530.1428,2017-09-19 02:00:00,437047.0,2
1505757600,436770,437319,430440,436180,651.0272,2017-09-19 03:00:00,433879.5,1
1505761200,436180,439836,435360,438232,404.93735,2017-09-19 04:00:00,437598.0,2
1505764800,437351,438456,434610,437500,167.93736,2017-09-19 05:00:00,436533.0,2
1505768400,437500,437920,434680,436737,206.75746,2017-09-19 06:00:00,436300.0,1
1505772000,436735,447400,435999,446140,731.5311,2017-09-19 07:00:00,441699.5,1
1505775600,446400,450000,444100,445175,944.46844,2017-09-19 08:00:00,447050.0,1
1505779200,445175,452300,444040,452270,603.34247,2017-09-19 09:00:00,448170.0,1
1505782800,452003,455026,445430,447000,1292.1587,2017-09-19 10:00:00,450228.0,2
1505786400,447331,451750,440000,442960,1192.7218,2017-09-19 11:00:00,445875.0,2
1505790000,443109,445300,438480,442973,757.98456,2017-09-19 12:00:00,441890.0,1
1505793600,442728,447566,440300,445510,1248.0719,2017-09-19 13:00:00,443933.0,2
1505797200,445001,446103,436040,437003,1216.4222,2017-09-19 14:00:00,441071.5,2
1505800800,437003,437870,426660,433197,1381.5692,2017-09-19 15:00:00,432265.0,1
1505804400,432900,445000,432339,442100,1774.0465,2017-09-19 16:00:00,438669.5,2
1505808000,442100,442591,433000,435896,1079.5946,2017-09-19 17:00:00,437795.5,1
1505811600,435895,443000,433990,438060,1030.5355,2017-09-19 18:00:00,438495.0,2
1505815200,438060,440183,436500,438499,741.22034,2017-09-19 19:00:00,438341.5,1
1505818800,438400,446000,438400,445400,876.88934,2017-09-19 20:00:00,442200.0,1
1505822400,445505,446080,441021,442686,772.57745,2017-09-19 21:00:00,443550.5,2
1505826000,442907,445900,440500,442993,757.29114,2017-09-19 22:00:00,443200.0,2
1505829600,442991,442991,438000,438301,818.7212,2017-09-19 23:00:00,440495.5,2
1505833200,438350,441900,436981,440400,658.70294,2017-09-20 00:00:00,439440.5,1
1505836800,440400,443400,438370,442049,464.53085,2017-09-20 01:00:00,440885.0,1
1505840400,441914,442600,439750,442001,303.30966,2017-09-20 02:00:00,441175.0,1
1505844000,442052,445000,440307,440922,425.86084,2017-09-20 03:00:00,442653.5,2
1505847600,440873,443770,439700,440900,292.39978,2017-09-20 04:00:00,441735.0,2
1505851200,440146,440146,433544,434970,679.6162,2017-09-20 05:00:00,436845.0,2
1505854800,434690,436810,430303,435140,493.35333,2017-09-20 06:00:00,433556.5,1
1505858400,435140,438620,434531,436156,455.10272,2017-09-20 07:00:00,436575.5,2
1505862000,436280,439500,433130,436220,483.8154,2017-09-20 08:00:00,436315.0,2
1505865600,436299,438071,429414,429414,756.7265,2017-09-20 09:00:00,433742.5,2
1505869200,429998,432929,429360,431456,485.6093,2017-09-20 10:00:00,431144.5,2
1505872800,431456,434718,427494,427494,492.29773,2017-09-20 11:00:00,431106.0,2
1505876400,427492,431250,426845,429229,457.53046,2017-09-20 12:00:00,429047.5,1
1505880000,429229,431200,427000,427990,234.33444,2017-09-20 13:00:00,429100.0,2
1505883600,427500,427500,421999,426381,756.3422,2017-09-20 14:00:00,424749.5,1
1505887200,426340,432100,423941,431343,880.5187,2017-09-20 15:00:00,428020.5,1
1505890800,431183,436790,427740,436225,1220.2725,2017-09-20 16:00:00,432265.0,1
1505894400,436002,438500,432221,437062,998.3438,2017-09-20 17:00:00,435360.5,1
1505898000,437062,438000,433374,435000,463.354,2017-09-20 18:00:00,435687.0,2
1505901600,435000,436900,433000,433510,281.9151,2017-09-20 19:00:00,434950.0,2
1505905200,433500,435750,430301,435647,757.4543,2017-09-20 20:00:00,433025.5,1
1505908800,435647,435770,432030,433239,505.13535,2017-09-20 21:00:00,433900.0,2
1505912400,432826,435450,432061,434024,480.23157,2017-09-20 22:00:00,433755.5,1
1505916000,434753,440707,433300,439990,614.5374,2017-09-20 23:00:00,437003.5,1
1505919600,440325,444451,438230,443300,1167.0614,2017-09-21 00:00:00,441340.5,2
1505923200,443249,443460,439090,440515,797.53986,2017-09-21 01:00:00,441275.0,1
1505926800,440460,443500,439321,443444,394.5644,2017-09-21 02:00:00,441410.5,2
1505930400,443444,443800,438413,439560,379.1656,2017-09-21 03:00:00,441106.5,2
1505934000,440492,441530,438131,439770,217.58356,2017-09-21 04:00:00,439830.5,2
1505937600,440300,441080,436100,437690,212.11237,2017-09-21 05:00:00,438590.0,1
1505941200,437314,440490,436784,438100,206.84593,2017-09-21 06:00:00,438637.0,1
1505944800,438625,441123,437892,438958,229.9063,2017-09-21 07:00:00,439507.5,1
1505948400,438942,440908,438240,438709,374.92133,2017-09-21 08:00:00,439574.0,2
1505952000,439239,439750,431640,431999,562.5557,2017-09-21 09:00:00,435695.0,2
1505955600,431800,435045,426100,429280,1097.8214,2017-09-21 10:00:00,430572.5,2
1505959200,429280,432414,427888,430811,761.4079,2017-09-21 11:00:00,430151.0,1
1505962800,431162,434200,430905,432312,630.20795,2017-09-21 12:00:00,432552.5,2
1505966400,432312,432450,428500,429330,366.17844,2017-09-21 13:00:00,430475.0,1
1505970000,429330,433535,428500,432631,376.42963,2017-09-21 14:00:00,431017.5,1
1505973600,432794,434203,432000,434203,460.8886,2017-09-21 15:00:00,433101.5,1
1505977200,434050,434740,432170,432992,363.0018,2017-09-21 16:00:00,433455.0,1
1505980800,433248,436440,433248,434500,576.2018,2017-09-21 17:00:00,434844.0,2
1505984400,434500,435240,429600,429913,403.1751,2017-09-21 18:00:00,432420.0,2
1505988000,429962,431499,428500,431320,605.6297,2017-09-21 19:00:00,429999.5,1
1505991600,431320,433701,430342,432511,632.90546,2017-09-21 20:00:00,432021.5,2
1505995200,432510,432901,430000,431001,365.4912,2017-09-21 21:00:00,431450.5,2
1505998800,431001,432270,429430,432111,274.58417,2017-09-21 22:00:00,430850.0,1
1506002400,432109,434500,431500,432740,439.09738,2017-09-21 23:00:00,433000.0,2
1506006000,432740,434290,424960,426000,724.5712,2017-09-22 00:00:00,429625.0,2
1506009600,426000,428000,415081,422800,1391.9487,2017-09-22 01:00:00,421540.5,2
1506013200,423280,423440,413270,416101,1058.5133,2017-09-22 02:00:00,418355.0,2
1506016800,416476,420540,413500,415840,830.7179,2017-09-22 03:00:00,417020.0,2
1506020400,416118,419530,414240,416799,454.9261,2017-09-22 04:00:00,416885.0,2
1506024000,416799,416799,411100,412900,835.4372,2017-09-22 05:00:00,413949.5,2
1506027600,412790,413950,405310,413468,1021.37225,2017-09-22 06:00:00,409630.0,1
1506031200,413950,418010,412110,413469,557.0739,2017-09-22 07:00:00,415060.0,2
1506034800,413470,416329,412130,413129,515.2455,2017-09-22 08:00:00,414229.5,2
1506038400,412636,413749,408810,409647,424.63052,2017-09-22 09:00:00,411279.5,2
1506042000,409170,411920,408266,411910,470.20987,2017-09-22 10:00:00,410093.0,1
1506045600,411910,414200,411268,411905,550.3955,2017-09-22 11:00:00,412734.0,2
1506049200,411784,412613,407084,408169,475.23657,2017-09-22 12:00:00,409848.5,2
1506052800,408124,411800,406870,411581,745.2577,2017-09-22 13:00:00,409335.0,1
1506056400,411000,416656,410900,415010,1132.4178,2017-09-22 14:00:00,413778.0,1
1506060000,415193,419250,413500,416089,704.0114,2017-09-22 15:00:00,416375.0,1
1506063600,416302,419564,416030,419000,340.58762,2017-09-22 16:00:00,417797.0,2
1506067200,419000,419338,413859,414000,508.43954,2017-09-22 17:00:00,416598.5,2
1506070800,414066,414826,410660,412620,634.8065,2017-09-22 18:00:00,412743.0,2
1506074400,412997,413000,408500,408540,419.8387,2017-09-22 19:00:00,410750.0,2
1506078000,408540,408540,403195,405035,834.63544,2017-09-22 20:00:00,405867.5,2
1506081600,405000,407000,400560,400560,544.90027,2017-09-22 21:00:00,403780.0,2
1506085200,400600,404600,400000,404000,1015.6419,2017-09-22 22:00:00,402300.0,2
1506088800,403840,403977,400000,401600,769.71594,2017-09-22 23:00:00,401988.5,1
1506092400,401600,406930,401100,403953,972.76263,2017-09-23 00:00:00,404015.0,2
1506096000,403953,406910,398550,399520,1321.0001,2017-09-23 01:00:00,402730.0,2
1506099600,399519,403281,398540,400643,819.01465,2017-09-23 02:00:00,400910.5,1
1506103200,400976,403575,398720,401190,337.65604,2017-09-23 03:00:00,401147.5,1
1506106800,400631,403800,400620,402200,308.12085,2017-09-23 04:00:00,402210.0,1
1506110400,402490,405630,401658,405177,194.00912,2017-09-23 05:00:00,403644.0,1
1506114000,405120,407465,404060,405935,376.2014,2017-09-23 06:00:00,405762.5,2
1506117600,406450,407999,402349,406000,584.9666,2017-09-23 07:00:00,405174.0,1
1506121200,405999,407217,404228,404921,343.75464,2017-09-23 08:00:00,405722.5,2
1506124800,404990,407000,404200,404830,274.84457,2017-09-23 09:00:00,405600.0,2
1506128400,404830,405250,402318,404240,271.87692,2017-09-23 10:00:00,403784.0,2
1506132000,404240,404431,401500,403390,288.09467,2017-09-23 11:00:00,402965.5,1
1506135600,403240,407200,403100,407000,262.38336,2017-09-23 12:00:00,405150.0,1
1506139200,407000,407001,404632,406100,219.93953,2017-09-23 13:00:00,405816.5,1
1506142800,406183,412999,405938,412970,853.08453,2017-09-23 14:00:00,409468.5,1
1506146400,412970,416500,411902,414263,1140.0719,2017-09-23 15:00:00,414201.0,1
1506150000,414263,416580,413587,414277,678.89746,2017-09-23 16:00:00,415083.5,2
1506153600,414271,415900,411708,412261,391.4236,2017-09-23 17:00:00,413804.0,1
1506157200,412400,418888,412400,417571,932.8026,2017-09-23 18:00:00,415644.0,1
1506160800,417685,418000,414990,416340,451.0713,2017-09-23 19:00:00,416495.0,1
1506164400,416500,425060,416300,424010,1085.9017,2017-09-23 20:00:00,420680.0,1
1506168000,424011,428160,422330,428160,808.97076,2017-09-23 21:00:00,425245.0,2
1506171600,428160,428500,421897,424050,1328.1497,2017-09-23 22:00:00,425198.5,2
1506175200,424020,425500,420080,423281,1182.2727,2017-09-23 23:00:00,422790.0,1
1506178800,423270,424366,421691,422700,444.4399,2017-09-24 00:00:00,423028.5,2
1506182400,422701,422769,415756,418258,576.7861,2017-09-24 01:00:00,419262.5,2
1506186000,418260,422000,414770,421899,558.4121,2017-09-24 02:00:00,418385.0,1
1506189600,421403,422820,418130,418417,479.77042,2017-09-24 03:00:00,420475.0,2
1506193200,418981,421550,418410,420259,158.91684,2017-09-24 04:00:00,419980.0,1
1506196800,419436,422220,418957,422060,204.4336,2017-09-24 05:00:00,420588.5,1
1506200400,422060,423000,420370,420801,255.88977,2017-09-24 06:00:00,421685.0,2
1506204000,421459,421850,417000,418217,164.23503,2017-09-24 07:00:00,419425.0,2
1506207600,417815,420817,417815,420299,210.99039,2017-09-24 08:00:00,419316.0,1
1506211200,420299,425222,419719,424299,594.83453,2017-09-24 09:00:00,422470.5,1
1506214800,424314,424499,420820,422060,363.27402,2017-09-24 10:00:00,422659.5,2
1506218400,422060,424011,420656,423990,341.3356,2017-09-24 11:00:00,422333.5,1
1506222000,423990,423990,421430,422700,283.97482,2017-09-24 12:00:00,422710.0,1
1506225600,422777,424500,422269,423950,315.80066,2017-09-24 13:00:00,423384.5,2
1506229200,423950,424119,413200,414150,1014.3933,2017-09-24 14:00:00,418659.5,2
1506232800,414130,415510,411001,415387,842.0999,2017-09-24 15:00:00,413255.5,1
1506236400,415299,417030,410221,411100,593.1759,2017-09-24 16:00:00,413625.5,2
1506240000,411101,413106,409610,412658,714.9356,2017-09-24 17:00:00,411358.0,1
1506243600,412490,414900,412180,412752,516.4372,2017-09-24 18:00:00,413540.0,2
1506247200,412999,414760,411144,413800,296.91895,2017-09-24 19:00:00,412952.0,1
1506250800,414067,415439,412400,412400,480.24072,2017-09-24 20:00:00,413919.5,2
1506254400,412551,416000,411010,415250,628.4342,2017-09-24 21:00:00,413505.0,1
1506258000,415250,417569,414151,416066,436.12366,2017-09-24 22:00:00,415860.0,1
1506261600,416570,420000,416570,417441,822.24506,2017-09-24 23:00:00,418285.0,2
1506265200,417441,417441,412911,413325,894.43036,2017-09-25 00:00:00,415176.0,2
1506268800,413300,415210,412250,414336,369.31192,2017-09-25 01:00:00,413730.0,1
1506272400,414210,415810,412000,413580,180.25633,2017-09-25 02:00:00,413905.0,2
1506276000,413490,414545,412100,412380,76.94219,2017-09-25 03:00:00,413322.5,2
1506279600,412380,413489,410900,413489,207.4547,2017-09-25 04:00:00,412194.5,1
1506283200,413000,414839,412650,414630,146.92961,2017-09-25 05:00:00,413744.5,2
1506286800,414567,414568,411820,412995,198.62653,2017-09-25 06:00:00,413194.0,2
1506290400,412995,414309,412000,413249,128.9343,2017-09-25 07:00:00,413154.5,1
1506294000,413250,416118,412100,414720,208.52545,2017-09-25 08:00:00,414109.0,1
1506297600,414909,416080,412640,412640,267.81055,2017-09-25 09:00:00,414360.0,2
1506301200,413367,414900,412100,414359,221.4377,2017-09-25 10:00:00,413500.0,1
1506304800,414360,415451,413820,414615,215.3384,2017-09-25 11:00:00,414635.5,1
1506308400,415159,421000,414615,419038,862.0991,2017-09-25 12:00:00,417807.5,1
1506312000,419439,420490,418700,420299,582.5538,2017-09-25 13:00:00,419595.0,1
1506315600,420288,424000,419960,422300,1139.8452,2017-09-25 14:00:00,421980.0,2
1506319200,422300,422318,419710,420579,592.3798,2017-09-25 15:00:00,421014.0,2
1506322800,420579,421899,419340,420999,330.07477,2017-09-25 16:00:00,420619.5,1
1506326400,420888,423174,419840,423174,594.03827,2017-09-25 17:00:00,421507.0,2
1506330000,422693,422884,417486,418828,584.58966,2017-09-25 18:00:00,420185.0,2
1506333600,419041,420500,417989,417989,311.5007,2017-09-25 19:00:00,419244.5,2
1506337200,418001,421190,416196,420599,379.9908,2017-09-25 20:00:00,418693.0,1
1506340800,420599,421250,417850,419957,690.0129,2017-09-25 21:00:00,419550.0,1
1506344400,419775,421279,418898,421155,537.8767,2017-09-25 22:00:00,420088.5,1
1506348000,420450,422370,420351,421600,953.7685,2017-09-25 23:00:00,421360.5,1
1506351600,421124,434020,421122,432900,1933.2849,2017-09-26 00:00:00,427571.0,1
1506355200,432801,434998,428514,433390,1428.9918,2017-09-26 01:00:00,431756.0,1
1506358800,433500,436000,428404,429700,1041.0833,2017-09-26 02:00:00,432202.0,2
1506362400,429700,431990,429229,430518,280.93295,2017-09-26 03:00:00,430609.5,1
1506366000,430700,434783,429501,433100,374.93576,2017-09-26 04:00:00,432142.0,1
1506369600,433146,435555,432690,435054,129.06915,2017-09-26 05:00:00,434122.5,1
1506373200,434810,436000,433470,435764,209.07545,2017-09-26 06:00:00,434735.0,1
1506376800,435764,437300,434060,437201,511.07477,2017-09-26 07:00:00,435680.0,1
1506380400,437201,439000,434360,437140,606.9643,2017-09-26 08:00:00,436680.0,2
1506384000,437819,437819,434500,435637,419.64438,2017-09-26 09:00:00,436159.5,2
1506387600,435573,437211,434100,434998,361.35306,2017-09-26 10:00:00,435655.5,2
1506391200,434998,436050,434611,436049,325.9137,2017-09-26 11:00:00,435330.5,1
1506394800,436049,437280,435587,436000,229.85822,2017-09-26 12:00:00,436433.5,2
1506398400,435801,436560,433230,434426,892.5991,2017-09-26 13:00:00,434895.0,2
1506402000,434427,435290,432802,434712,762.8366,2017-09-26 14:00:00,434046.0,2
1506405600,434910,434910,428200,428898,864.138,2017-09-26 15:00:00,431555.0,2
1506409200,428899,431460,428800,430899,351.15598,2017-09-26 16:00:00,430130.0,1
1506412800,430900,434160,429926,433348,313.71735,2017-09-26 17:00:00,432043.0,2
1506416400,432850,433342,430474,433330,354.56168,2017-09-26 18:00:00,431908.0,2
1506420000,433330,433330,429080,431574,310.95752,2017-09-26 19:00:00,431205.0,1
1506423600,432509,435000,431500,433783,724.5699,2017-09-26 20:00:00,433250.0,1
1506427200,433785,434500,432890,434218,289.14374,2017-09-26 21:00:00,433695.0,1
1506430800,434218,435500,433115,434787,817.6086,2017-09-26 22:00:00,434307.5,1
1506434400,434780,436295,433531,434301,592.4225,2017-09-26 23:00:00,434913.0,2
1506438000,434301,435520,433887,434111,571.3145,2017-09-27 00:00:00,434703.5,2
1506441600,434111,434612,432440,433993,249.7187,2017-09-27 01:00:00,433526.0,2
1506445200,434000,434500,431188,432979,179.65408,2017-09-27 02:00:00,432844.0,1
1506448800,433295,434157,432375,433110,110.27385,2017-09-27 03:00:00,433266.0,1
1506452400,433099,434069,432641,433300,68.93765,2017-09-27 04:00:00,433355.0,2
1506463200,432900,434203,429959,432080,654.6072,2017-09-27 07:00:00,432081.0,2
1506466800,432119,433100,430554,431229,214.95816,2017-09-27 08:00:00,431827.0,2
1506470400,431389,432050,429945,430299,196.45795,2017-09-27 09:00:00,430997.5,1
1506474000,430299,432310,429999,431998,215.72188,2017-09-27 10:00:00,431154.5,1
1506477600,431998,433670,431300,431575,198.9349,2017-09-27 11:00:00,432485.0,2
1506481200,431575,432500,430333,432500,178.07043,2017-09-27 12:00:00,431416.5,1
1506484800,432500,434500,432242,434390,537.086,2017-09-27 13:00:00,433371.0,1
1506488400,434323,434900,433890,434500,448.94287,2017-09-27 14:00:00,434395.0,1
1506492000,434090,435570,433990,435227,309.12286,2017-09-27 15:00:00,434780.0,2
1506495600,435227,436000,433500,435813,574.5005,2017-09-27 16:00:00,434750.0,1
1506499200,435698,435890,434790,435299,254.92238,2017-09-27 17:00:00,435340.0,2
1506502800,435220,435790,433999,435441,369.918,2017-09-27 18:00:00,434894.5,1
1506506400,435441,437000,435020,437000,448.5526,2017-09-27 19:00:00,436010.0,1
1506510000,436999,448740,436800,447300,2585.4607,2017-09-27 20:00:00,442770.0,1
1506513600,447299,452100,446000,449001,1870.122,2017-09-27 21:00:00,449050.0,1
1506517200,449004,451467,448100,449673,891.4415,2017-09-27 22:00:00,449783.5,2
1506520800,449600,450000,445202,447036,960.6326,2017-09-27 23:00:00,447601.0,1
1506524400,447036,450000,446598,448420,887.4689,2017-09-28 00:00:00,448299.0,2
1506528000,448817,448909,446095,447999,429.41788,2017-09-28 01:00:00,447502.0,2
1506531600,447996,448010,446230,447789,204.24263,2017-09-28 02:00:00,447120.0,1
1506535200,447501,448502,447022,447999,178.1115,2017-09-28 03:00:00,447762.0,1
1506538800,447998,454900,447998,454720,766.37085,2017-09-28 04:00:00,451449.0,1
1506542400,453445,455399,453100,454480,228.95544,2017-09-28 05:00:00,454249.5,1
1506546000,454499,456000,453890,455000,318.65723,2017-09-28 06:00:00,454945.0,1
1506549600,454900,463400,453610,463399,1036.0642,2017-09-28 07:00:00,458505.0,1
1506553200,463399,466930,460650,464128,1212.5627,2017-09-28 08:00:00,463790.0,1
1506556800,464685,471499,464202,468510,1352.7056,2017-09-28 09:00:00,467850.5,2
1506560400,468600,468899,461800,463500,984.768,2017-09-28 10:00:00,465349.5,2
1506564000,463445,466989,463400,464251,873.5468,2017-09-28 11:00:00,465194.5,2
1506567600,464247,464937,462170,463670,529.63837,2017-09-28 12:00:00,463553.5,1
1506571200,464175,469076,462901,467701,695.8617,2017-09-28 13:00:00,465988.5,1
1506574800,467979,476800,467340,475118,1298.0872,2017-09-28 14:00:00,472070.0,1
1506578400,475199,475700,472000,473250,741.14514,2017-09-28 15:00:00,473850.0,2
1506582000,473357,475667,472020,474242,677.27435,2017-09-28 16:00:00,473843.5,2
1506585600,474449,474449,471063,472660,568.1216,2017-09-28 17:00:00,472756.0,1
1506589200,472710,475970,472043,472612,1032.9441,2017-09-28 18:00:00,474006.5,2
1506592800,472602,473220,469151,470520,654.0833,2017-09-28 19:00:00,471185.5,2
1506596400,470598,471489,461910,462900,1580.903,2017-09-28 20:00:00,466699.5,2
1506600000,462680,470000,462680,467105,1135.1398,2017-09-28 21:00:00,466340.0,1
1506603600,466800,469420,463500,468702,983.20435,2017-09-28 22:00:00,466460.0,1
1506607200,468701,468701,465351,466040,463.97583,2017-09-28 23:00:00,467026.0,2
1506610800,465554,466277,461288,462995,704.6707,2017-09-29 00:00:00,463782.5,2
1506614400,463078,463958,458710,461498,689.61646,2017-09-29 01:00:00,461334.0,1
1506618000,461439,464900,460780,462559,433.13528,2017-09-29 02:00:00,462840.0,1
1506621600,462850,466720,462501,464698,317.14352,2017-09-29 03:00:00,464610.5,2
1506625200,464697,465000,461860,461860,203.7683,2017-09-29 04:00:00,463430.0,2
1506628800,462322,463498,461473,462844,108.7699,2017-09-29 05:00:00,462485.5,1
1506632400,462410,465000,461580,465000,241.44518,2017-09-29 06:00:00,463290.0,1
1506636000,465100,467950,465000,466990,473.401,2017-09-29 07:00:00,466475.0,1
1506639600,466989,467950,465500,465810,368.60318,2017-09-29 08:00:00,466725.0,2
1506643200,466000,467757,464200,465990,350.9031,2017-09-29 09:00:00,465978.5,1
1506646800,466080,467221,465000,466000,368.5871,2017-09-29 10:00:00,466110.5,2
1506650400,466525,466999,460000,461440,507.3329,2017-09-29 11:00:00,463499.5,2
1506654000,461608,462429,454050,454999,1122.4023,2017-09-29 12:00:00,458239.5,2
1506657600,455000,458270,446120,451101,1373.4381,2017-09-29 13:00:00,452195.0,1
1506661200,451437,456720,450500,455000,708.04407,2017-09-29 14:00:00,453610.0,2
1506664800,455243,455427,449380,451000,940.55414,2017-09-29 15:00:00,452403.5,2
1506668400,451599,453300,450260,451797,582.3382,2017-09-29 16:00:00,451780.0,1
1506672000,452499,456194,451700,456110,833.4904,2017-09-29 17:00:00,453947.0,1
1506675600,456110,461189,454880,459820,1379.773,2017-09-29 18:00:00,458034.5,1
1506679200,459819,459968,456550,457821,604.8482,2017-09-29 19:00:00,458259.0,1
1506682800,457824,463200,456590,462499,1086.952,2017-09-29 20:00:00,459895.0,1
1506686400,462500,467800,460420,465498,1340.659,2017-09-29 21:00:00,464110.0,1
1506690000,465008,468000,464090,466500,982.2953,2017-09-29 22:00:00,466045.0,2
1506693600,466652,466652,461300,462599,745.7742,2017-09-29 23:00:00,463976.0,2
1506697200,462848,466595,461280,463830,1000.5572,2017-09-30 00:00:00,463937.5,1
1506700800,463830,465370,462611,464113,481.80716,2017-09-30 01:00:00,463990.5,1
1506704400,464113,468000,464113,466090,686.1939,2017-09-30 02:00:00,466056.5,2
1506708000,466388,466680,461907,463061,461.56552,2017-09-30 03:00:00,464293.5,2
1506711600,463237,464130,462271,462600,153.08153,2017-09-30 04:00:00,463200.5,1
1506715200,463115,464065,462706,463096,103.790764,2017-09-30 05:00:00,463385.5,1
1506718800,463190,466338,462927,463565,255.68369,2017-09-30 06:00:00,464632.5,1
1506722400,463785,465860,463784,465077,132.27573,2017-09-30 07:00:00,464822.0,2
1506726000,464878,465300,462500,463155,155.1741,2017-09-30 08:00:00,463900.0,2
1506729600,463741,464480,461800,463158,281.27805,2017-09-30 09:00:00,463140.0,1
1506733200,463300,466499,462500,465176,319.05167,2017-09-30 10:00:00,464499.5,1
1506736800,465176,469800,465160,467298,577.1542,2017-09-30 11:00:00,467480.0,2
1506740400,467003,468614,465888,468559,365.42456,2017-09-30 12:00:00,467251.0,2
1506744000,468562,468679,465730,466236,355.61816,2017-09-30 13:00:00,467204.5,2
1506747600,466237,467449,465781,466560,549.36615,2017-09-30 14:00:00,466615.0,1
1506751200,466560,469010,466560,468726,867.6239,2017-09-30 15:00:00,467785.0,1
1506754800,468726,472960,468519,472576,1268.8252,2017-09-30 16:00:00,470739.5,1
